emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,combined_annual_income,combined_dti,months_since_last_delinq_never,months_since_90d_late_never,months_since_last_credit_inquiry_never,emp_length_missing,credit_history_years,target_delinquent
10.0,TX,RENT,47000.0,18.92,0,999.0,0,22,8,24823,11443,0,0,999.0,0,0,3,5,17.0,8,0,3,8300,7,5,3,0,100.0,0,0,debt_consolidation,individual,5000,36,47000.0,18.92,1,1,0,0,12,0
2.0,FL,RENT,58000.0,14.66,0,999.0,2,15,9,101890,43411,0,0,999.0,0,0,3,7,4.0,9,0,1,36600,7,6,3,0,100.0,0,0,debt_consolidation,individual,16000,60,58000.0,14.66,1,1,0,0,2,0
10.0,AL,MORTGAGE,55000.0,29.58,0,62.0,0,30,14,245213,27408,0,0,62.0,0,0,5,3,17.0,14,0,3,22300,14,7,6,4,93.3,0,0,debt_consolidation,individual,15600,36,55000.0,29.58,0,0,0,0,20,0
6.0,WY,RENT,31812.0,37.83,0,999.0,0,16,8,58700,38487,0,0,999.0,0,0,0,1,999.0,8,0,6,48400,15,7,6,0,100.0,0,0,debt_consolidation,individual,10000,60,31812.0,37.83,1,1,1,1,16,0
5.0,CA,RENT,95000.0,13.49,1,14.0,2,18,9,66559,47029,0,0,58.0,0,826,1,8,6.0,9,0,1,2100,13,7,6,0,83.3,0,0,moving,individual,10000,36,95000.0,13.49,0,0,0,0,17,0
0.0,PA,MORTGAGE,65000.0,29.36,7,15.0,0,14,12,86480,66933,0,0,999.0,0,0,9,0,999.0,12,0,3,34900,4,3,3,0,50.0,0,0,debt_consolidation,individual,30000,36,65000.0,29.36,0,1,1,0,16,0
4.0,CA,RENT,250000.0,1.12,0,75.0,0,12,9,27800,5459,0,0,999.0,0,0,0,3,19.0,9,0,5,20200,10,8,6,0,100.0,0,0,debt_consolidation,individual,30000,36,250000.0,1.12,0,1,0,0,16,0
10.0,CO,MORTGAGE,55200.0,18.67,0,999.0,0,25,12,206967,57403,0,0,999.0,0,0,7,4,999.0,12,0,3,26400,9,4,3,5,100.0,0,0,credit_card,individual,16000,36,55200.0,18.67,1,1,1,0,16,0
10.0,NY,RENT,42000.0,25.23,1,22.0,1,23,9,55732,29882,0,0,22.0,0,0,2,5,6.0,9,0,1,11500,15,7,2,0,95.7,0,0,credit_card,individual,20000,36,42000.0,25.23,0,0,0,0,17,0
6.0,MO,MORTGAGE,30784.0,27.56,0,47.0,2,20,7,130301,9913,0,0,47.0,0,0,1,5,5.0,7,0,3,14300,8,4,4,2,85.0,0,0,debt_consolidation,joint,6275,36,66292.0,38.41,0,0,0,1,26,0
4.0,FL,OWN,60000.0,26.88,0,999.0,2,55,23,350266,76834,1,0,999.0,0,193,3,10,9.0,23,0,5,30600,22,19,6,2,100.0,0,0,credit_card,individual,15000,36,60000.0,26.88,1,1,0,0,6,0
10.0,MO,MORTGAGE,120000.0,21.45,0,999.0,0,34,10,179741,165182,0,0,999.0,0,0,2,8,14.0,10,0,3,28500,20,8,6,6,100.0,0,0,debt_consolidation,individual,16000,60,120000.0,21.45,1,1,0,0,17,0
4.0,CA,MORTGAGE,63000.0,15.3,0,78.0,3,22,11,33048,20366,0,1,999.0,0,0,2,9,8.0,11,0,2,2300,14,9,8,0,100.0,0,1,debt_consolidation,individual,10000,36,63000.0,15.3,0,1,0,0,14,1
10.0,NY,MORTGAGE,155000.0,16.13,0,999.0,2,33,12,294645,96202,0,0,999.0,0,0,6,11,6.0,12,0,1,24500,13,4,2,2,100.0,0,0,major_purchase,individual,25000,36,155000.0,16.13,1,1,0,0,11,0
1.0,MA,RENT,40000.0,2.91,0,999.0,2,6,4,15800,2523,0,0,999.0,0,0,0,4,7.0,4,0,2,13800,6,4,3,0,100.0,0,0,car,individual,12000,36,40000.0,2.91,1,1,0,0,2,0
3.0,TN,RENT,42500.0,18.55,0,999.0,1,7,6,41886,27474,0,0,999.0,0,0,3,1,5.0,6,0,2,5800,3,3,3,0,100.0,0,0,credit_card,individual,6000,36,42500.0,18.55,1,1,0,0,6,0
10.0,NJ,OWN,230000.0,9.19,0,38.0,2,20,8,441037,53298,0,0,38.0,0,0,2,6,3.0,8,0,3,38500,12,4,3,3,72.2,0,0,debt_consolidation,individual,12000,36,230000.0,9.19,0,0,0,0,18,0
4.0,LA,MORTGAGE,75000.0,8.46,0,999.0,1,24,18,293947,164954,0,0,999.0,0,0,15,4,8.0,18,0,2,12300,2,2,2,1,100.0,0,0,house,individual,10000,60,75000.0,8.46,1,1,0,0,8,0
0.0,OH,MORTGAGE,24000.0,9.8,0,999.0,0,7,6,15100,5929,0,1,999.0,0,0,0,3,15.0,6,0,3,11000,7,6,4,0,100.0,0,1,debt_consolidation,joint,20000,36,90000.0,23.11,1,1,0,0,16,0
1.0,MA,RENT,110000.0,11.62,3,19.0,6,15,6,50939,19887,0,0,23.0,0,0,2,1,4.0,6,0,3,12700,8,4,3,2,90.9,0,0,credit_card,individual,8500,36,110000.0,11.62,0,0,0,0,10,0
10.0,WV,OWN,172000.0,24.31,0,999.0,1,32,17,764559,110739,0,0,999.0,0,0,4,7,4.0,17,0,6,45200,12,11,8,4,100.0,0,0,home_improvement,individual,36000,60,172000.0,24.31,1,1,0,0,13,0
10.0,GA,RENT,145000.0,14.66,0,38.0,0,29,11,206996,61746,0,0,47.0,0,0,3,4,23.0,11,0,4,11000,10,5,4,3,72.4,0,0,debt_consolidation,joint,40000,36,155000.0,14.98,0,0,0,0,13,0
4.0,CA,MORTGAGE,85000.0,22.73,0,999.0,1,16,9,428429,69424,0,0,999.0,0,0,4,7,2.0,9,0,3,37800,5,4,3,3,100.0,0,0,debt_consolidation,individual,9000,36,85000.0,22.73,1,1,0,0,27,0
10.0,PA,RENT,42000.0,9.91,0,35.0,0,21,10,50600,11048,0,0,999.0,0,0,0,2,999.0,10,0,5,46500,18,10,7,0,95.2,0,0,debt_consolidation,individual,7200,36,42000.0,9.91,0,1,1,0,20,0
3.0,WI,RENT,36000.0,29.47,0,999.0,4,11,5,46680,44111,0,1,999.0,0,0,2,4,5.0,5,0,1,4500,7,3,2,0,100.0,0,1,debt_consolidation,individual,6100,36,36000.0,29.47,1,1,0,0,12,0
6.0,TX,OWN,17000.0,27.68,0,999.0,1,17,12,96126,62706,0,0,999.0,0,0,8,2,1.0,12,0,1,22000,5,4,1,0,100.0,0,0,other,joint,2250,36,78000.0,34.6,1,1,0,1,14,0
10.0,IN,OWN,37000.0,4.25,0,999.0,0,12,7,19900,4154,0,0,999.0,0,0,0,2,16.0,7,0,1,12600,12,7,2,0,100.0,0,0,debt_consolidation,individual,10000,36,37000.0,4.25,1,1,0,0,11,0
1.0,CA,OWN,45000.0,16.97,0,999.0,3,11,8,56393,20877,0,0,999.0,0,0,1,9,5.0,8,0,6,42200,8,6,6,0,100.0,0,0,debt_consolidation,individual,25000,36,45000.0,16.97,1,1,0,0,2,0
10.0,OH,MORTGAGE,40000.0,19.44,0,999.0,1,26,13,38688,17445,0,1,999.0,0,148,2,10,5.0,13,0,2,11800,18,11,8,1,100.0,0,1,debt_consolidation,individual,16000,60,40000.0,19.44,1,1,0,0,16,0
2.0,CA,RENT,182000.0,6.06,1,10.0,2,27,9,56000,34611,0,0,49.0,0,0,0,0,1.0,9,0,4,51200,23,9,5,0,85.2,0,0,credit_card,individual,32000,60,182000.0,6.06,0,0,0,0,11,0
3.0,CA,RENT,51000.0,17.25,0,999.0,1,12,8,52441,38608,0,1,999.0,0,0,2,7,6.0,8,0,4,20300,8,6,4,1,100.0,0,1,credit_card,individual,12000,36,51000.0,17.25,1,1,0,0,22,0
10.0,MI,RENT,45000.0,23.33,0,999.0,0,38,19,85062,27762,0,0,999.0,0,0,1,5,14.0,19,0,4,31900,30,17,14,0,100.0,0,0,debt_consolidation,individual,10000,36,45000.0,23.33,1,1,0,0,19,0
2.0,NY,MORTGAGE,31200.0,33.19,0,53.0,2,18,9,40580,30433,0,0,53.0,0,0,3,4,7.0,9,0,3,3700,8,6,5,0,58.8,0,0,debt_consolidation,individual,2200,36,31200.0,33.19,0,0,0,0,9,0
1.0,IL,RENT,27278.0,19.93,0,999.0,1,13,9,33085,21669,0,0,999.0,0,0,5,3,6.0,9,0,3,6300,5,4,4,0,100.0,0,0,credit_card,individual,4800,36,27278.0,19.93,1,1,0,0,10,0
10.0,GA,MORTGAGE,75000.0,15.31,0,999.0,2,32,23,88855,28400,0,1,999.0,0,0,1,4,4.0,23,0,1,15400,24,22,2,2,100.0,0,1,home_improvement,individual,35000,60,75000.0,15.31,1,1,0,0,15,0
5.0,KS,RENT,100000.0,22.88,0,49.0,2,19,9,96081,49906,0,0,49.0,0,0,3,2,7.0,9,0,3,26000,11,6,6,0,89.5,0,0,credit_card,individual,35000,36,100000.0,22.88,0,0,0,0,25,0
6.0,NY,OWN,42000.0,14.4,0,999.0,2,5,3,18785,15755,0,0,999.0,0,0,1,1,9.0,3,0,2,6000,2,2,2,0,100.0,0,0,other,individual,10000,60,42000.0,14.4,1,1,0,1,12,0
10.0,NY,MORTGAGE,66000.0,6.11,0,999.0,3,6,4,246436,13900,0,0,999.0,0,0,1,3,5.0,4,0,1,4300,3,2,1,1,100.0,0,0,major_purchase,joint,2400,36,121000.0,9.63,1,1,0,0,10,0
2.0,OH,RENT,89000.0,18.65,0,24.0,0,20,10,114770,52475,0,0,24.0,0,0,3,4,14.0,10,0,4,46100,8,7,5,3,95.0,0,0,credit_card,individual,19600,36,89000.0,18.65,0,0,0,0,15,0
3.0,MA,MORTGAGE,50000.0,27.08,0,39.0,2,20,11,288973,46068,0,1,39.0,0,0,3,7,7.0,11,0,1,17300,10,7,2,2,95.0,0,1,debt_consolidation,individual,26000,60,50000.0,27.08,0,0,0,0,11,0
6.0,MD,MORTGAGE,99000.0,11.73,0,999.0,3,22,12,53203,27819,0,1,999.0,0,0,2,3,2.0,12,0,8,27300,13,10,10,1,100.0,0,1,home_improvement,individual,12000,60,99000.0,11.73,1,1,0,0,11,0
0.0,AR,RENT,150000.0,7.82,0,999.0,2,62,22,381481,93341,0,0,999.0,0,0,3,6,5.0,22,0,1,39900,28,18,3,3,100.0,0,0,medical,individual,13000,36,150000.0,7.82,1,1,0,0,13,0
3.0,NY,RENT,57000.0,18.88,0,24.0,3,35,22,97124,68759,0,0,999.0,0,0,13,5,1.0,22,0,2,25700,12,9,4,0,97.1,0,0,house,individual,11750,60,57000.0,18.88,0,1,0,0,7,0
10.0,NY,MORTGAGE,99000.0,20.78,0,999.0,1,28,13,415771,57617,0,0,999.0,0,0,4,2,1.0,13,0,4,20700,18,8,6,2,100.0,0,0,debt_consolidation,individual,30000,60,99000.0,20.78,1,1,0,0,16,0
6.0,MS,RENT,44000.0,19.42,0,999.0,1,12,6,63963,39654,0,0,999.0,0,0,3,2,11.0,6,0,1,15300,3,3,1,0,100.0,0,0,credit_card,individual,7000,36,44000.0,19.42,1,1,0,0,18,0
6.0,AZ,RENT,0.0,17.57,2,18.0,10,15,9,43354,34997,0,0,999.0,0,609,1,4,3.0,9,0,4,6200,8,8,5,0,86.7,0,0,debt_consolidation,joint,20000,60,167250.0,14.92,0,1,0,1,9,0
4.0,VA,RENT,97000.0,0.33,0,62.0,2,11,6,25854,11195,0,0,999.0,0,0,2,6,5.0,6,0,1,13000,8,3,1,0,81.8,0,0,other,individual,35000,36,97000.0,0.33,0,1,0,0,8,0
10.0,IL,MORTGAGE,30000.0,8.56,0,999.0,0,8,3,22300,10709,0,1,999.0,0,0,0,0,19.0,3,0,3,22300,4,3,3,0,100.0,0,1,credit_card,individual,10000,60,30000.0,8.56,1,1,0,0,27,0
6.0,TN,OWN,50000.0,14.16,0,999.0,2,13,5,55089,29320,0,0,999.0,0,0,1,3,1.0,5,0,2,29300,7,4,4,1,100.0,0,0,other,individual,20000,36,50000.0,14.16,1,1,0,1,14,0
5.0,CA,MORTGAGE,115000.0,12.89,0,26.0,2,32,12,527790,88149,0,0,26.0,0,0,9,2,4.0,12,0,0,0,7,2,0,1,64.5,0,0,small_business,individual,40000,60,115000.0,12.89,0,0,0,0,30,0
2.0,IL,MORTGAGE,80000.0,9.92,0,45.0,3,29,11,322553,20241,0,0,45.0,0,0,1,9,4.0,11,0,3,25100,17,9,5,7,92.9,0,0,credit_card,individual,12000,36,80000.0,9.92,0,0,0,0,13,0
0.0,OR,RENT,15000.0,7.2,0,999.0,0,4,4,13800,13570,0,0,999.0,0,0,1,1,999.0,4,0,2,800,3,3,3,0,100.0,0,0,debt_consolidation,joint,16000,36,56000.0,31.97,1,1,1,0,2,0
7.0,FL,MORTGAGE,60000.0,27.06,0,77.0,2,23,13,94036,44347,0,1,999.0,0,0,3,4,11.0,13,0,3,17400,16,10,5,0,95.7,0,1,debt_consolidation,individual,10000,36,60000.0,27.06,0,1,0,0,12,0
0.0,CA,RENT,50000.0,13.3,4,12.0,1,21,13,31300,15584,0,0,66.0,0,0,3,1,8.0,13,0,5,16100,15,10,6,0,68.4,0,0,credit_card,individual,10000,36,50000.0,13.3,0,0,0,0,8,0
9.0,IN,MORTGAGE,91000.0,24.99,0,999.0,9,44,23,307277,105205,0,0,999.0,0,0,6,8,1.0,23,0,5,60500,24,16,7,1,100.0,0,0,debt_consolidation,individual,15000,36,91000.0,24.99,1,1,0,0,14,0
10.0,MN,MORTGAGE,75000.0,0.54,0,32.0,4,17,7,253569,42,0,0,42.0,0,200,0,6,2.0,7,0,3,35100,8,6,3,1,70.6,0,0,major_purchase,individual,24000,60,75000.0,0.54,0,0,0,0,10,0
10.0,CA,MORTGAGE,182000.0,16.72,0,25.0,0,14,7,604303,78003,0,0,51.0,0,0,3,1,14.0,7,0,2,25500,6,3,2,2,84.6,0,0,debt_consolidation,individual,40000,36,182000.0,16.72,0,0,0,0,13,0
6.0,TX,MORTGAGE,65000.0,10.62,0,29.0,1,28,13,168410,25122,0,0,999.0,0,0,0,1,6.0,13,0,4,59500,21,12,5,3,92.6,0,0,debt_consolidation,individual,25000,60,65000.0,10.62,0,1,0,1,18,0
4.0,NC,MORTGAGE,121500.0,39.34,0,999.0,0,15,13,249000,145985,0,0,999.0,0,0,3,3,999.0,13,0,4,50400,11,10,7,1,100.0,0,0,debt_consolidation,joint,32175,36,168300.0,37.73,1,1,1,0,18,0
4.0,MS,MORTGAGE,170000.0,14.23,0,999.0,1,36,16,296303,95665,0,0,999.0,0,0,4,9,12.0,16,0,5,34600,15,11,7,1,100.0,0,0,debt_consolidation,individual,25000,60,170000.0,14.23,1,1,0,0,19,0
2.0,NY,RENT,70000.0,21.79,0,999.0,1,17,8,216901,32432,0,0,999.0,0,0,2,0,0.0,8,0,3,16500,6,5,4,3,100.0,0,0,debt_consolidation,individual,24000,60,70000.0,21.79,1,1,0,0,12,0
5.0,TX,OWN,60000.0,5.96,0,32.0,0,12,5,13217,9799,0,0,32.0,0,0,1,4,17.0,5,0,2,6000,5,4,4,0,75.0,0,0,credit_card,individual,15000,60,60000.0,5.96,0,0,0,0,22,0
1.0,NY,MORTGAGE,100000.0,22.49,0,45.0,2,39,12,220075,98692,0,0,999.0,0,0,3,6,7.0,12,0,1,36000,13,8,1,3,92.1,0,0,other,individual,36000,60,100000.0,22.49,0,1,0,0,20,0
10.0,OR,RENT,68000.0,17.28,0,999.0,3,38,31,205036,37791,0,0,999.0,0,0,1,18,4.0,31,0,29,180850,36,30,13,0,100.0,0,0,debt_consolidation,individual,20000,60,68000.0,17.28,1,1,0,0,3,0
10.0,TX,MORTGAGE,65000.0,29.38,0,999.0,7,26,15,287820,72529,0,0,999.0,0,15231,3,7,0.0,15,0,4,26800,14,11,6,3,92.3,0,0,debt_consolidation,joint,30000,60,156000.0,19.34,1,1,0,0,16,0
0.0,NY,MORTGAGE,42500.0,24.57,0,999.0,2,21,7,123232,57581,0,0,999.0,0,0,2,4,6.0,7,0,2,3000,14,4,4,2,100.0,0,0,debt_consolidation,individual,11000,36,42500.0,24.57,1,1,0,0,9,0
2.0,CA,RENT,52000.0,21.3,0,75.0,1,19,9,73249,34442,0,0,999.0,0,0,1,5,11.0,9,0,3,26200,11,7,4,0,94.7,0,0,credit_card,individual,15000,60,52000.0,21.3,0,1,0,0,9,0
2.0,GA,RENT,68250.0,8.63,0,70.0,0,39,14,98559,90416,0,0,70.0,0,336,7,1,17.0,14,0,5,22200,9,7,5,1,100.0,0,0,credit_card,individual,13500,60,68250.0,8.63,0,0,0,0,17,0
3.0,AL,MORTGAGE,55000.0,8.66,0,999.0,0,8,6,122838,16537,0,0,999.0,0,0,1,3,999.0,6,0,1,7000,4,4,1,3,100.0,0,0,debt_consolidation,individual,10000,60,55000.0,8.66,1,1,1,0,2,0
10.0,FL,OWN,85000.0,26.49,0,999.0,0,28,20,117100,53291,0,0,999.0,0,0,1,4,999.0,20,0,9,70400,24,19,10,1,100.0,0,0,credit_card,individual,25000,36,85000.0,26.49,1,1,1,0,21,0
10.0,MI,MORTGAGE,318000.0,8.37,0,999.0,9,8,7,125809,90942,0,1,999.0,0,0,4,3,7.0,7,0,2,7100,4,3,2,0,100.0,0,1,debt_consolidation,individual,25000,60,318000.0,8.37,1,1,0,0,14,0
7.0,CO,OWN,95000.0,11.33,0,999.0,0,9,7,77389,46601,0,0,999.0,0,138,1,3,999.0,7,0,2,37800,7,6,2,0,100.0,0,0,debt_consolidation,individual,28000,36,95000.0,11.33,1,1,1,0,8,0
2.0,SC,RENT,71000.0,15.48,0,999.0,0,19,10,71270,39261,0,0,999.0,0,0,6,2,999.0,10,0,3,24400,5,4,3,0,100.0,0,0,credit_card,individual,10000,36,71000.0,15.48,1,1,1,0,11,0
3.0,NC,MORTGAGE,41200.0,16.95,0,55.0,0,20,9,191066,47940,0,0,55.0,0,0,4,8,14.0,9,0,2,12000,8,4,2,1,85.0,0,0,other,individual,10000,36,41200.0,16.95,0,0,0,0,10,0
6.0,NC,RENT,44088.0,27.93,0,999.0,1,32,18,71174,37694,0,1,999.0,0,0,2,8,5.0,18,0,6,19100,30,16,11,0,100.0,0,1,debt_consolidation,individual,10000,36,44088.0,27.93,1,1,0,1,24,0
0.0,WA,RENT,15000.0,5.87,0,999.0,1,23,7,28874,2114,0,0,999.0,0,316,1,3,10.0,7,0,2,18900,13,6,2,0,100.0,0,0,debt_consolidation,individual,2500,36,15000.0,5.87,1,1,0,0,16,0
0.0,LA,OWN,95000.0,12.42,0,999.0,0,20,5,390874,37792,0,0,999.0,0,0,1,1,999.0,5,0,3,27500,6,3,3,2,100.0,0,0,other,individual,6500,36,95000.0,12.42,1,1,1,0,21,0
9.0,NE,RENT,88000.0,13.04,0,58.0,2,41,11,39353,24021,0,0,58.0,0,0,1,4,5.0,11,0,1,3000,31,10,4,1,100.0,0,0,debt_consolidation,individual,10000,36,88000.0,13.04,0,0,0,0,18,0
10.0,CO,MORTGAGE,65000.0,40.15,0,999.0,3,29,17,459836,117216,0,1,999.0,0,0,8,10,1.0,17,0,2,18800,13,8,4,4,100.0,0,1,debt_consolidation,joint,14500,36,125000.0,23.92,1,1,0,0,13,0
6.0,CA,RENT,80000.0,11.88,0,999.0,2,11,9,27100,14056,0,3,999.0,0,0,2,4,6.0,9,0,3,7600,7,6,3,0,100.0,2,1,house,individual,40000,36,80000.0,11.88,1,1,0,0,19,0
5.0,FL,RENT,45000.0,25.41,0,34.0,3,20,14,72097,33160,0,0,34.0,0,0,2,9,4.0,14,0,7,29500,15,12,8,0,95.0,0,0,other,individual,16000,36,45000.0,25.41,0,0,0,0,9,0
10.0,CA,RENT,150000.0,9.33,0,999.0,0,13,5,55420,38733,0,1,999.0,0,0,2,1,999.0,5,0,2,14100,6,3,3,0,100.0,0,1,debt_consolidation,joint,14000,36,160000.0,8.95,1,1,1,0,16,0
1.0,FL,RENT,69000.0,27.74,0,63.0,5,23,16,95775,48638,0,0,999.0,0,0,4,11,1.0,16,0,6,26500,14,12,8,0,95.7,0,0,debt_consolidation,individual,10000,36,69000.0,27.74,0,1,0,0,8,0
10.0,KY,MORTGAGE,35000.0,23.01,0,999.0,0,33,16,185161,86272,0,0,999.0,0,0,3,6,16.0,16,0,9,44700,20,11,10,2,100.0,0,0,debt_consolidation,individual,2400,36,35000.0,23.01,1,1,0,0,18,0
3.0,CA,MORTGAGE,39000.0,10.83,0,81.0,0,13,4,406749,12329,0,0,999.0,0,0,0,0,23.0,4,0,1,17000,9,3,1,2,92.3,0,0,debt_consolidation,joint,17000,36,104000.0,25.38,0,1,0,0,33,0
8.0,AR,OWN,90000.0,39.63,0,999.0,7,18,10,168002,136103,0,2,999.0,0,0,3,5,2.0,10,0,2,8000,8,7,6,0,100.0,1,1,credit_card,joint,24000,36,180000.0,24.07,1,1,0,0,6,0
6.0,NJ,MORTGAGE,82000.0,18.09,1,5.0,5,28,16,366648,38119,1,0,999.0,0,609,2,5,2.0,16,0,1,7500,17,12,2,4,82.1,0,0,other,individual,20000,36,82000.0,18.09,0,1,0,1,18,0
10.0,TX,RENT,82000.0,7.08,0,999.0,6,16,14,32200,10401,0,0,999.0,0,0,1,15,4.0,14,0,10,26700,15,13,11,0,100.0,0,0,credit_card,individual,30000,36,82000.0,7.08,1,1,0,0,6,0
0.0,CA,OWN,27000.0,2.54,0,999.0,0,5,3,15600,1364,0,0,999.0,0,0,0,0,999.0,3,0,2,15000,3,3,2,0,100.0,0,0,other,individual,3600,36,27000.0,2.54,1,1,1,0,17,0
3.0,TX,MORTGAGE,92000.0,25.33,0,999.0,1,33,8,260226,51302,0,1,999.0,0,0,4,6,8.0,8,0,2,37200,13,3,2,2,100.0,0,1,home_improvement,individual,20000,36,92000.0,25.33,1,1,0,0,15,0
6.0,NJ,MORTGAGE,45000.0,23.92,2,19.0,0,18,12,360202,82200,0,0,19.0,0,0,2,3,999.0,12,0,4,8300,11,9,9,2,76.5,0,0,debt_consolidation,joint,8000,36,185000.0,12.38,0,0,1,0,28,0
1.0,CA,RENT,40000.0,29.72,0,999.0,0,20,10,57628,34805,0,0,999.0,0,0,3,2,18.0,10,0,3,23800,10,7,5,0,100.0,0,0,credit_card,individual,16000,36,40000.0,29.72,1,1,0,0,10,0
1.0,NC,MORTGAGE,170000.0,22.66,0,999.0,2,31,22,349067,101835,0,0,999.0,0,305,4,10,1.0,22,0,11,57200,19,17,12,3,100.0,0,0,debt_consolidation,individual,24000,36,170000.0,22.66,1,1,0,0,24,0
5.0,CA,RENT,30000.0,5.68,0,999.0,1,13,4,11000,3775,0,0,999.0,0,0,1,1,8.0,4,0,1,6500,7,3,1,0,100.0,0,0,credit_card,individual,2000,36,30000.0,5.68,1,1,0,0,19,0
3.0,NY,RENT,52500.0,9.73,1,18.0,0,8,7,79622,71415,0,0,999.0,0,0,2,2,999.0,7,0,3,4800,6,5,4,0,87.5,0,0,other,individual,2000,36,52500.0,9.73,0,1,1,0,9,0
8.0,CA,RENT,25000.0,2.78,1,16.0,0,23,9,41300,2461,0,0,73.0,0,0,0,5,14.0,9,0,1,29100,17,9,2,0,91.3,0,0,vacation,individual,6500,36,25000.0,2.78,0,0,0,0,22,0
6.0,SC,RENT,70000.0,39.07,0,999.0,3,33,27,109647,75898,0,0,999.0,0,0,4,12,0.0,27,0,11,25400,24,22,13,0,100.0,0,0,debt_consolidation,individual,8000,36,70000.0,39.07,1,1,0,0,10,0
6.0,AL,RENT,16000.0,25.43,0,999.0,0,7,7,19345,8243,0,0,999.0,0,92,1,3,13.0,7,0,1,2000,6,6,4,0,100.0,0,0,debt_consolidation,individual,7000,36,16000.0,25.43,1,1,0,1,2,0
2.0,VA,RENT,125000.0,2.47,0,999.0,1,11,6,88500,11361,0,0,999.0,0,0,1,6,9.0,6,0,2,78500,8,5,2,0,100.0,0,0,credit_card,individual,25000,60,125000.0,2.47,1,1,0,0,4,0
10.0,CA,MORTGAGE,60000.0,22.92,0,999.0,1,29,19,374897,48921,0,0,999.0,0,0,1,8,5.0,19,0,7,35900,21,17,11,1,100.0,0,0,debt_consolidation,individual,15000,60,60000.0,22.92,1,1,0,0,32,0
2.0,NC,RENT,100000.0,27.71,0,29.0,4,38,17,130869,51510,0,0,64.0,0,0,5,3,9.0,17,0,4,49300,30,12,5,1,89.5,0,0,debt_consolidation,individual,35000,36,100000.0,27.71,0,0,0,0,30,0
3.0,CA,RENT,205000.0,14.04,1,21.0,2,27,8,96538,65694,0,1,21.0,0,0,5,4,6.0,7,0,1,4000,11,3,2,3,84.6,0,1,debt_consolidation,individual,26000,36,205000.0,14.04,0,0,0,0,13,0
10.0,MI,MORTGAGE,45000.0,11.79,0,999.0,1,16,6,105050,16491,0,1,999.0,0,0,1,4,1.0,6,0,3,24900,7,4,3,1,100.0,0,1,debt_consolidation,individual,12000,60,45000.0,11.79,1,1,0,0,9,0
2.0,CA,RENT,26448.0,30.54,0,999.0,1,7,7,36280,27636,0,0,999.0,0,0,5,2,4.0,7,0,1,8000,2,2,2,0,100.0,0,0,credit_card,individual,10000,60,26448.0,30.54,1,1,0,0,8,0
10.0,CA,MORTGAGE,90000.0,18.63,0,999.0,0,31,13,321900,30997,0,0,999.0,0,0,1,3,999.0,13,0,3,49100,15,11,4,2,100.0,0,0,home_improvement,individual,15000,36,90000.0,18.63,1,1,1,0,19,0
5.0,NJ,MORTGAGE,80000.0,18.39,0,56.0,3,27,14,531782,81876,0,0,76.0,0,0,4,5,1.0,14,0,2,18200,16,9,6,3,74.1,0,0,credit_card,joint,14000,60,125000.0,11.77,0,0,0,0,23,0
10.0,GA,MORTGAGE,60000.0,27.84,1,7.0,1,22,12,239781,37064,0,0,999.0,0,0,2,2,7.0,12,0,4,26800,12,9,9,6,95.5,0,0,debt_consolidation,joint,15000,36,93000.0,27.11,0,1,0,0,38,0
5.0,NY,RENT,60000.0,9.24,0,33.0,0,15,7,27540,8770,0,0,999.0,0,0,1,0,999.0,7,0,3,16200,13,6,4,0,93.3,0,0,debt_consolidation,individual,10000,36,60000.0,9.24,0,1,1,0,5,0
3.0,WA,RENT,25000.0,14.31,0,25.0,1,24,14,33000,6979,0,1,999.0,0,0,1,3,7.0,14,0,4,18200,21,13,6,0,95.7,0,1,debt_consolidation,individual,5000,36,25000.0,14.31,0,1,0,0,18,0
10.0,GA,RENT,74000.0,14.39,0,999.0,1,17,11,90000,29504,0,0,999.0,0,0,1,3,0.0,11,0,3,56200,11,10,5,0,100.0,0,0,small_business,individual,28125,60,74000.0,14.39,1,1,0,0,10,0
10.0,MD,RENT,119568.0,22.04,0,999.0,1,21,16,101559,70239,0,0,999.0,0,0,4,7,2.0,16,0,5,9400,14,12,11,0,100.0,0,0,debt_consolidation,individual,10000,36,119568.0,22.04,1,1,0,0,10,0
6.0,TX,MORTGAGE,20000.0,0.0,0,999.0,3,14,7,64000,0,0,0,999.0,0,0,0,1,5.0,7,0,0,10000,11,6,0,2,100.0,0,0,other,individual,10000,60,20000.0,0.0,1,1,0,1,16,0
2.0,MA,MORTGAGE,151000.0,15.81,0,28.0,3,30,17,160259,77372,0,0,28.0,0,0,3,13,7.0,17,0,4,64400,18,14,6,4,86.7,0,0,home_improvement,individual,40000,60,151000.0,15.81,0,0,0,0,29,0
